numero_nfse;data_emissao;tipo_entidade;municipio;cliente_nome;valor_mensal;pago_ou_não;
1425;24/10/2025;municipio;SOUTO SOARES;FUNDO MUNICIPAL DE SAUDE DE SOUTO SOARES;4000;Sim;
1426;24/10/2025;municipio;SOUTO SOARES;FUNDO MUNICIPAL DE EDUCACAO DE SOUTO SOARES;4000;Sim;
1427;24/10/2025;municipio;SOUTO SOARES;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE SOUTO SOARES;4000;Sim;
1428;24/10/2025;municipio;BARROCAS;MUNICIPIO DE BARROCAS;9000;Sim;
1429;24/10/2025;municipio;BARROCAS;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS;4000;Sim;
1430;24/10/2025;municipio;BARROCAS;MUNICIPIO DE BARROCAS;4000;Sim;
1431;24/10/2025;municipio;BARROCAS;FUNDO MUNICIPAL DE SAUDE;4000;Sim;
1432;24/10/2025;municipio;BARROCAS;MUNICIPIO DE BARROCAS;4500;Sim;
1433;24/10/2025;municipio;BARROCAS;MUNICIPIO DE BARROCAS;4500;Sim;
1434;24/10/2025;municipio;SEABRA;MUNICIPIO DE SEABRA;15000;Sim;
1435;24/10/2025;municipio;SEABRA;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE SEABRA;5000;Sim;
1436;24/10/2025;municipio;SEABRA;FUNDO MUNICIPAL DE SAUDE;5000;Sim;
1437;24/10/2025;municipio;SEABRA;FUNDO MUNICIPAL DE EDUCACAO - FME;5000;Sim;
1438;24/10/2025;municipio;SEABRA;MUNICIPIO DE SEABRA;9600;Sim;
1439;24/10/2025;municipio;WENCESLAU GUIMARÃES;MUNICIPIO DE WENCESLAU GUIMARAES;18000;Sim;
1440;24/10/2025;municipio;WENCESLAU GUIMARÃES;FUNDO MUNICIPAL DE SAUDE FMS;6500;Sim;
1441;24/10/2025;municipio;WENCESLAU GUIMARÃES;FUNDO MUNICIPAL DE EDUCACAO - FME DO MUNICIPIO DE WENCESLAU GUIMARAES;4000;Sim;
1442;24/10/2025;municipio;WENCESLAU GUIMARÃES;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL;4000;Sim;
1443;24/10/2025;municipio;WENCESLAU GUIMARÃES;MUNICIPIO DE WENCESLAU GUIMARAES;5000;Sim;
1444;24/10/2025;municipio;WENCESLAU GUIMARÃES;MUNICIPIO DE WENCESLAU GUIMARAES;10000;Sim;
1445;29/10/2025;municipio;QUIJINGUE;MUNICIPIO DE QUIJINGUE;13000;Sim;
1446;29/10/2025;municipio;QUIJINGUE;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL;5000;Sim;
1447;29/10/2025;municipio;QUIJINGUE;SECRETARIA MUNICIPAL DA EDUCACAO;6000;Sim;
1448;29/10/2025;municipio;QUIJINGUE;FUNDO MUNICIPAL DE SAUDE DE QUIJINGUE;6000;Sim;
1449;29/10/2025;municipio;ITUBERÁ;MUNICIPIO DE ITUBERA;17500;Sim;
1450;29/10/2025;municipio;ITUBERÁ;FUNDO MUNICIPAL DE SAUDE DE ITUBERA;4500;Sim;
1451;29/10/2025;municipio;ITUBERÁ;FUNDO MUNICIPAL DE EDUCACAO - FME;4500;Sim;
1452;29/10/2025;municipio;ITUBERÁ;FUNDO MUNICIPAL DE ASSISTENCIA SOCIA;4500;Sim;
1453;29/10/2025;municipio;SÃO FELIPE;MUNICIPIO DE SAO FELIPE;12000;Sim;
1454;29/10/2025;municipio;SÃO FELIPE;FUNDO MUNICIPAL DE ACAO SOCIAL;3000;Sim;
1455;29/10/2025;municipio;SÃO FELIPE;SECRETARIA MUNICIPAL DE EDUCACAO DE SAO FELIPE;4000;Sim;
1456;29/10/2025;municipio;SÃO FELIPE;FUNDO MUNICIPAL DE SAUDE;6000;Sim;
1457;29/10/2025;municipio;SÃO FELIPE;MUNICIPIO DE SAO FELIPE;10000;Sim;
1458;29/10/2025;municipio;JAGUARIPE;MUNICIPIO DE JAGUARIPE;13000;Não;
1459;29/10/2025;municipio;JAGUARIPE;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS DE JAGUARIPE;3000;Sim;
1460;29/10/2025;municipio;JAGUARIPE;SECRETARIA MUNICIPAL DE EDUCACAO DE JAGUARIPE;7000;Sim;
1461;29/10/2025;municipio;JAGUARIPE;FUNDO MUNICIPAL DE SAUDE;7000;Sim;
1462;29/10/2025;municipio;JAGUARIPE;MUNICIPIO DE JAGUARIPE;4000;Sim;
1463;29/10/2025;municipio;JAGUARIPE;MUNICIPIO DE JAGUARIPE;6000;Sim;
1464;29/10/2025;municipio;SANTO ESTÊVÃO;MUNICIPIO DE SANTO ESTEVAO;15000;Sim;
1465;29/10/2025;municipio;SANTO ESTÊVÃO;SECRETARIA DA EDUCACAO;5000;Sim;
1466;29/10/2025;municipio;SANTO ESTÊVÃO;FUNDO MUNICIPAL DE SAUDE DE SANTO ESTEVAO;5000;Sim;
1467;29/10/2025;municipio;MUQUÉM DE SÃO FRANCISCO;MUNICIPIO DE MUQUEM DO SAO FRANCISCO;16000;Sim;
1468;29/10/2025;municipio;MUQUÉM DE SÃO FRANCISCO;FUNDO MUNICIPAL DE SAUDE;5000;Sim;
1469;29/10/2025;municipio;MUQUÉM DE SÃO FRANCISCO;SECRETARIA MUNICIPAL DA EDUCACAO SEMED;4000;Sim;
1470;29/10/2025;municipio;MUQUÉM DE SÃO FRANCISCO;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL;2000;Sim;
1471;29/10/2025;municipio;MUQUÉM DE SÃO FRANCISCO;MUNICIPIO DE MUQUEM DO SAO FRANCISCO;4500;Sim;
1472;29/10/2025;municipio;MUQUÉM DE SÃO FRANCISCO;SECRETARIA MUNICIPAL DA EDUCACAO SEMED;4500;Sim;
1473;29/10/2025;municipio;MUQUÉM DE SÃO FRANCISCO;MUNICIPIO DE MUQUEM DO SAO FRANCISCO;20000;Sim;
1474;29/10/2025;municipio;ITAJU DO COLÔNIA;MUNICIPIO DE ITAJU DO COLONIA;9000;Sim;
1475;29/10/2025;municipio;ITAJU DO COLÔNIA;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL;4000;Sim;
1476;29/10/2025;municipio;ITAJU DO COLÔNIA;FUNDO MUNICIPAL DE EDUCACAO DE ITAJU DO COLONIA;4500;Sim;
1477;29/10/2025;municipio;ITAJU DO COLÔNIA;FUNDO MUNICIPAL DE SAUDE ITAJU DO COLONIA;4500;Sim;
1478;29/10/2025;municipio;OLIVEIRA DOS BREJINHOS;PREFEITURA MUNICIPAL DE OLIVEIRA DOS BREJINHOS;12000;Sim;
1479;29/10/2025;municipio;OLIVEIRA DOS BREJINHOS;FUNDO MUNIC. DE ASS. SOCIAL - OLIV. DOS BREJINHOS;8000;Sim;
1480;29/10/2025;municipio;OLIVEIRA DOS BREJINHOS;SECRETARIA DE EDUCACAO DE OLIVEIRA DOS BREJINHOS;9000;Sim;
1481;29/10/2025;municipio;OLIVEIRA DOS BREJINHOS;SECRETARIA MUNICIPAL DE SAUDE - CNES 3238334;9000;Sim;
1482;29/10/2025;municipio;OLIVEIRA DOS BREJINHOS;SECRETARIA DE EDUCACAO DE OLIVEIRA DOS BREJINHOS;8000;Sim;
1483;29/10/2025;municipio;SANTA BÁRBARA;MUNICIPIO DE SANTA BARBARA;15000;Sim;
1484;29/10/2025;municipio;SANTA BÁRBARA;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS;4500;Sim;
1485;29/10/2025;municipio;SANTA BÁRBARA;SECRETARIA MUNICIPAL DE EDUCACAO DE SANTA BARBARA;6500;Sim;
1486;29/10/2025;municipio;SANTA BÁRBARA;UMSAUDE - FUNDO MUNICIPAL DE SAUDE DE SANTA BARBARA;6500;Sim;
1487;29/10/2025;municipio;LAMARÃO;MUNICIPIO DE LAMARAO;9000;Sim;
1488;29/10/2025;municipio;LAMARÃO;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL;4000;Sim;
1489;29/10/2025;municipio;LAMARÃO;SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA, ESPORTE E LAZER - SMECEL;4500;Sim;
1490;29/10/2025;municipio;LAMARÃO;FUNDO MUNICIPAL DE SAUDE - FMS;4500;Sim;
1491;29/10/2025;municipio;BOTUPORÃ;MUNICIPIO DE BOTUPORA;14375;Sim;
1492;29/10/2025;municipio;BOTUPORÃ;FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE BOTUPORA;10062,5;Sim;
1493;29/10/2025;municipio;BOTUPORÃ;FUNDO MUNICIPAL DE EDUCACAO-FME;10062,5;Sim;
1494;29/10/2025;municipio;SÃO MIGUEL DAS MATAS;MUNICIPIO DE SAO MIGUEL DAS MATAS;20625;Sim;
1495;29/10/2025;municipio;SÃO MIGUEL DAS MATAS;MUNICIPIO DE SAO MIGUEL DAS MATAS;7667;Sim;
1496;29/10/2025;municipio;GUARATINGA;MUNICIPIO DE GUARATINGA;10000;Sim;
1497;29/10/2025;municipio;GUARATINGA;FUNDO MUNICIPAL DE SAUDE DE GUARATINGA;7500;Sim;
1498;29/10/2025;municipio;GUARATINGA;FUNDO MUNICIPAL DE EDUCACAO - FME;7500;Sim;
1499;29/10/2025;municipio;GUARATINGA;FUNDO MUNICIPAL DE SAUDE DE GUARATINGA;7500;Sim;
1500;29/10/2025;municipio;CARDEAL DA SILVA;MUNICIPIO DE CARDEAL DA SILVA;9000;Sim;
1501;29/10/2025;municipio;CARDEAL DA SILVA;FUNDO MUNICIPAL DE SAUDE DE CARDEAL DA SILVA;4500;Sim;
1502;29/10/2025;municipio;CARDEAL DA SILVA;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL;4500;Sim;
1503;29/10/2025;municipio;CAMPO ALEGRE DE LOURDES;MUNICIPIO DE CAMPO ALEGRE DE LOURDES;12000;Sim;
1504;29/10/2025;municipio;CAMPO ALEGRE DE LOURDES;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL;6000;Não;
1505;29/10/2025;municipio;CAMPO ALEGRE DE LOURDES;NOME EMPRESARIAL FUNDO MUNICIPAL DE SAUDE CAMPO ALEGRE DE LOURDES;7000;Não;
1506;29/10/2025;municipio;CAMPO ALEGRE DE LOURDES;FUNDO MUNICIPAL DE EDUCACAO DE CAMPO ALEGRE DE LOURDES;7000;Sim;
1507;29/10/2025;municipio;CONDE;MUNICIPIO DE CONDE;20000;Sim;
1508;29/10/2025;municipio;CONDE;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CONDE;5000;Sim;
1509;29/10/2025;municipio;CONDE;FUNDO MUNICIPAL DE EDUCACAO - FME;5000;Sim;
1510;29/10/2025;municipio;CONDE;FUNDO MUNICIPAL DE SAUDE DE CONDE;5000;Sim;
1511;29/10/2025;municipio;IBOTIRAMA;PREFEITURA MUNICIPAL DE IBOTIRAMA;22000;Sim;
1512;29/10/2025;municipio;IBOTIRAMA;FUNDO MUNICIPAL DE SAUDE;5000;Sim;
1513;29/10/2025;municipio;IBOTIRAMA;FUNDO MUNICIPAL DE EDUCACAO - FME;3000;Sim;
1514;29/10/2025;municipio;IBOTIRAMA;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE IBOTIRAMA;3000;Sim;
1515;29/10/2025;municipio;BOM JESUS DA LAPA;MUNICIPIO DE BOM JESUS DA LAPA;21000;Sim;
1516;29/10/2025;municipio;BOM JESUS DA LAPA;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS;3000;Sim;
1517;29/10/2025;municipio;BOM JESUS DA LAPA;FUNDO MUNICIPAL DE EDUCACAO DO MUNICIPIO DE BOM JESUS DA LAPA;3000;Sim;
1518;29/10/2025;municipio;BOM JESUS DA LAPA;NOME EMPRESARIAL FUNDO MUNICIPAL DE SAUDE DE BOM JESUS DA LAPA;3000;Sim;
1519;29/10/2025;municipio;BOM JESUS DA LAPA;MUNICIPIO DE BOM JESUS DA LAPA;15000;Sim;
1520;29/10/2025;municipio;GLÓRIA;MUNICIPIO DE GLORIA;18000;Sim;
1521;29/10/2025;municipio;GLÓRIA;FUNDO MUNICIPAL DE ASSISTENCIA E BEM - ESTAR SOCIAL - FUMABES;3000;Sim;
1522;29/10/2025;municipio;GLÓRIA;SECRETARIA MUNICIPAL DE EDUCACAO DE GLORIA-BA;4000;Sim;
1523;29/10/2025;municipio;GLÓRIA;FMS-FUNDO MUNICIPAL DE SAUDE;5000;Sim;
1524;29/10/2025;municipio;ITABUNA;FUNDACAO ITABUNENSE DE CULTURA E CIDADANIA;9000;Sim;
1525;30/10/2025;municipio;SANTO ESTÊVÃO;SECRETARIA DA EDUCACAO;5000;Sim;
1526;30/10/2025;municipio;BARRA DO ROCHA;MUNICIPIO DE BARRA DO ROCHA;10000;Sim;
1527;30/10/2025;municipio;BARRA DO ROCHA;FUNDO MUNICIPAL DE SAUDE DE BARRA DO ROCHA-BA;4400;Sim;
1528;30/10/2025;municipio;BARRA DO ROCHA;SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA, ESPORTES E LAZER;4400;Sim;
1529;03/11/2025;municipio;BOA VISTA DO TUPIM;MUNICIPIO DE BOA VISTA DO TUPIM;29990;;
1530;03/11/2025;municipio;SALVADOR;MARCONE AMARAL COSTA JUNIOR;9000;;
1531;10/11/2025;municipio;SALVADOR;FABRICIO DIAS NUNES DA SILVA;11200;Sim;
1532;11/11/2025;municipio;SALVADOR;FABRICIO DIAS NUNES DA SILVA;11200;Sim;
1533;11/11/2025;municipio;SALVADOR;INSTITUTO DE SAUDE PUBLICA INTEGRADA - INSPI;6000;Sim;
1534;17/11/2025;camara;OLIVEIRA DOS BREJINHOS;CÂMARA MUNICIPAL DE OLIVEIRA DOS BREJINHOS;13000;Sim;
1535;17/11/2025;camara;OLIVEIRA DOS BREJINHOS;CÂMARA MUNICIPAL DE OLIVEIRA DOS BREJINHOS;4000;Sim;
1536;17/11/2025;camara;OLIVEIRA DOS BREJINHOS;CÂMARA MUNICIPAL DE OLIVEIRA DOS BREJINHOS;4700;Sim;
1537;17/11/2025;camara;SÁTIRO DIAS;CAMARA MUNICIPAL DE SATIRO DIAS;15000;Sim;
1538;17/11/2025;camara;SÁTIRO DIAS;CAMARA MUNICIPAL DE SATIRO DIAS;7000;Sim;
1539;17/11/2025;camara;SÁTIRO DIAS;CAMARA MUNICIPAL DE SATIRO DIAS;8000;Sim;
1540;17/11/2025;camara;CAMPO ALEGRE DE LOURDES;CAMARA MUNICIPAL DE CAMPO ALEGRE DE LOURDES;9000;Sim;
1541;17/11/2025;camara;CAMPO ALEGRE DE LOURDES;CAMARA MUNICIPAL DE CAMPO ALEGRE DE LOURDES;7500;Sim;
1542;17/11/2025;camara;CAMPO ALEGRE DE LOURDES;CAMARA MUNICIPAL DE CAMPO ALEGRE DE LOURDES;6000;Sim;
1543;17/11/2025;camara;CAMAMU;CAMAMU CAMARA DE VEREADORES;8750;Sim;
1544;17/11/2025;camara;NORDESTINA;CAMARA DE VEREADOREA DE NORDESTINA;13000;Sim;
1545;17/11/2025;camara;NORDESTINA;CAMARA DE VEREADOREA DE NORDESTINA;8500;Sim;
1546;17/11/2025;camara;NORDESTINA;CAMARA DE VEREADOREA DE NORDESTINA;5455;Sim;
1547;17/11/2025;camara;NORDESTINA;CAMARA DE VEREADOREA DE NORDESTINA;5640;Sim;
1548;17/11/2025;camara;NORDESTINA;CAMARA DE VEREADOREA DE NORDESTINA;5760;Sim;
1549;17/11/2025;camara;APORÁ;CAMARA MUNICIPAL DE APORA;15000;Sim;
1550;17/11/2025;camara;APORÁ;CAMARA MUNICIPAL DE APORA;7000;Sim;
1551;17/11/2025;camara;APORÁ;CAMARA MUNICIPAL DE APORA;4500;Sim;
1552;17/11/2025;camara;APORÁ;CAMARA MUNICIPAL DE APORA;4500;Sim;
1553;17/11/2025;camara;SANTA BÁRBARA;CAMARA MUNICIPAL DE VEREADORES DE SANTA BARBARA B;9000;Sim;
1554;17/11/2025;camara;SANTA BÁRBARA;CAMARA MUNICIPAL DE VEREADORES DE SANTA BARBARA B;4500;Sim;
1555;17/11/2025;camara;SANTA BÁRBARA;CAMARA MUNICIPAL DE VEREADORES DE SANTA BARBARA B;4800;Sim;
1556;17/11/2025;camara;QUIJINGUE;CAMARA MUNICIPAL DE QUIJINGUE;9000;Sim;
1557;17/11/2025;camara;QUIJINGUE;CAMARA MUNICIPAL DE QUIJINGUE;4000;Sim;
1558;17/11/2025;camara;QUIJINGUE;CAMARA MUNICIPAL DE QUIJINGUE;3500;Sim;
1559;17/11/2025;camara;MUQUÉM DE SÃO FRANCISCO;CAMARA MUNICIPAL DE MUQUEM DO SAO FRANCISCO;10000;Sim;
1560;17/11/2025;camara;MUQUÉM DE SÃO FRANCISCO;CAMARA MUNICIPAL DE MUQUEM DO SAO FRANCISCO;4500;Sim;
1561;17/11/2025;camara;MUQUÉM DE SÃO FRANCISCO;CAMARA MUNICIPAL DE MUQUEM DO SAO FRANCISCO;2500;Sim;
1562;17/11/2025;camara;GLÓRIA;CAMARA MUNICIPAL DE GLORIA;10600;Sim;
1563;17/11/2025;camara;GLÓRIA;CAMARA MUNICIPAL DE GLORIA;6000;Sim;
1564;17/11/2025;camara;RAFAEL JAMBEIRO;RAFAEL JAMBEIRO CAMARA MUNICIPAL;10000;Sim;
1565;17/11/2025;camara;RAFAEL JAMBEIRO;RAFAEL JAMBEIRO CAMARA MUNICIPAL;5000;Sim;
1566;17/11/2025;camara;RAFAEL JAMBEIRO;RAFAEL JAMBEIRO CAMARA MUNICIPAL;5000;Sim;
1567;17/11/2025;camara;VALENÇA;VALENCA-CAMARA MUNICIPAL DE VEREADORES;15000;Sim;
1568;18/11/2025;municipio;PAULO AFONSO;CONSORCIO PUBLICO INTERFEDERATIVO DE SAUDE DA REGIAO DE PAULO AFONSO;10000;Sim;
1569;24/11/2025;municipio;IBIRATAIA;MUNICIPIO DE IBIRATAIA;20000;Sim;
1570;24/11/2025;municipio;BARROCAS;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS;4000;Sim;
1571;24/11/2025;municipio;BARROCAS;MUNICIPIO DE BARROCAS;4000;Sim;
1572;24/11/2025;municipio;BARROCAS;FUNDO MUNICIPAL DE SAUDE;4000;Não;
1573;24/11/2025;municipio;BARROCAS;MUNICIPIO DE BARROCAS;9000;Sim;
1574;24/11/2025;municipio;BARROCAS;MUNICIPIO DE BARROCAS;4500;Sim;
1575;24/11/2025;municipio;BARROCAS;MUNICIPIO DE BARROCAS;4500;Sim;
1576;24/11/2025;municipio;BOA VISTA DO TUPIM;MUNICIPIO DE BOA VISTA DO TUPIM;6500;Sim;
1577;24/11/2025;municipio;BOA VISTA DO TUPIM;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL FMAS;4000;Sim;
1578;24/11/2025;municipio;BOA VISTA DO TUPIM;MUNICIPIO DE BOA VISTA DO TUPIM;4000;Sim;
1579;24/11/2025;municipio;BOA VISTA DO TUPIM;FUNDO MUNICIPAL DE SAUDE FUNSAUDE;4000;Sim;
1580;24/11/2025;municipio;BOA VISTA DO TUPIM;MUNICIPIO DE BOA VISTA DO TUPIM;4500;Sim;
1581;24/11/2025;municipio;BOA VISTA DO TUPIM;MUNICIPIO DE BOA VISTA DO TUPIM;14995;;
1582;24/11/2025;municipio;IBIRAPITANGA;MUNICIPIO DE IBIRAPITANGA;15500;Sim;
1583;24/11/2025;municipio;IBIRAPITANGA;FUNDO MUNICIPAL DE EDUCACIONAL - FME;5000;Sim;
1584;24/11/2025;municipio;IBIRAPITANGA;FUNDO MUNICIPAL DE SAUDE IBIRAPITANGA;5000;Sim;
1585;24/11/2025;municipio;WENCESLAU GUIMARÃES;MUNICIPIO DE WENCESLAU GUIMARAES;18000;Sim;
1586;24/11/2025;municipio;WENCESLAU GUIMARÃES;FUNDO MUNICIPAL DE SAUDE FMS;6500;Sim;
1587;24/11/2025;municipio;WENCESLAU GUIMARÃES;FUNDO MUNICIPAL DE EDUCACAO - FME DO MUNICIPIO DE WENCESLAU GUIMARAES;4000;Sim;
1588;24/11/2025;municipio;WENCESLAU GUIMARÃES;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL;4000;Sim;
1589;24/11/2025;municipio;WENCESLAU GUIMARÃES;MUNICIPIO DE WENCESLAU GUIMARAES;5000;Sim;
1590;24/11/2025;municipio;WENCESLAU GUIMARÃES;MUNICIPIO DE WENCESLAU GUIMARAES;10000;Sim;
1591;24/11/2025;municipio;BURITIRAMA;MUNICIPIO DE BURITIRAMA;14000;Sim;
1592;24/11/2025;municipio;BURITIRAMA;SECRETARIA MUNICIPAL DE EDUCACAO;9000;Sim;
1593;24/11/2025;municipio;BURITIRAMA;FUNDO MUNICIPAL DE SAUDE DE BURITIRAMA;9000;Sim;
1594;24/11/2025;municipio;BURITIRAMA;MUNICIPIO DE BURITIRAMA;8100;Sim;
1595;24/11/2025;municipio;BOM JESUS DA LAPA;MUNICIPIO DE BOM JESUS DA LAPA;21000;Sim;
1596;24/11/2025;municipio;BOM JESUS DA LAPA;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS;3000;Sim;
1597;24/11/2025;municipio;BOM JESUS DA LAPA;FUNDO MUNICIPAL DE EDUCACAO DO MUNICIPIO DE BOM JESUS DA LAPA;3000;Sim;
1598;24/11/2025;municipio;BOM JESUS DA LAPA;NOME EMPRESARIAL FUNDO MUNICIPAL DE SAUDE DE BOM JESUS DA LAPA;3000;Sim;
1599;24/11/2025;municipio;BOM JESUS DA LAPA;MUNICIPIO DE BOM JESUS DA LAPA;15000;Sim;
1600;24/11/2025;municipio;PEDRO ALEXANDRE;MUNICIPIO DE PEDRO ALEXANDRE;15000;;
1601;24/11/2025;municipio;PEDRO ALEXANDRE;FUNDO MUNICIPAL DE SAUDE;7000;Sim;
1602;24/11/2025;municipio;IGRAPIÚNA;MUNICIPI DE IGRAPIUNA;7000;Sim;
1603;24/11/2025;municipio;IGRAPIÚNA;FUNDO MUNICIPAL DE SAUDE;6000;Sim;
1604;24/11/2025;municipio;IGRAPIÚNA;FUNDO MUNICIPAL DE EDUCACAO DE IGRAPIUNA;6000;Sim;
1605;24/11/2025;municipio;IGRAPIÚNA;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL;4000;Sim;
1606;24/11/2025;municipio;SEABRA;MUNICIPIO DE SEABRA;15000;Sim;
1607;24/11/2025;municipio;SEABRA;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE SEABRA;5000;Sim;
1608;24/11/2025;municipio;SEABRA;FUNDO MUNICIPAL DE SAUDE;5000;Sim;
1609;24/11/2025;municipio;SEABRA;FUNDO MUNICIPAL DE EDUCACAO - FME;5000;Sim;
1610;24/11/2025;municipio;SEABRA;MUNICIPIO DE SEABRA;9600;Sim;
1611;24/11/2025;municipio;SOUTO SOARES;MUNICIPIO DE SOUTO SOARES;6000;Sim;
1612;24/11/2025;municipio;SOUTO SOARES;FUNDO MUNICIPAL DE SAUDE DE SOUTO SOARES;4000;Sim;
1613;24/11/2025;municipio;SOUTO SOARES;FUNDO MUNICIPAL DE EDUCACAO DE SOUTO SOARES;4000;Sim;
1614;24/11/2025;municipio;SOUTO SOARES;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE SOUTO SOARES;4000;Sim;
1615;24/11/2025;municipio;CONCEIÇÃO DA FEIRA;MUNICIPIO DE CONCEICAO DA FEIRA;6500;;
1616;25/11/2025;municipio;PEDRO ALEXANDRE;MUNICIPIO DE PEDRO ALEXANDRE;18000;Sim;
1617;25/11/2025;municipio;ANDORINHA;MUNICIPIO DE ANDORINHA;12050;Sim;
1618;25/11/2025;municipio;ANDORINHA;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL;6000;Sim;
1619;25/11/2025;municipio;ANDORINHA;SECRETARIA MUNICIPAL DE EDUCACAO;8000;Sim;
1620;25/11/2025;municipio;ANDORINHA;FUNDO MUNICIPAL DE SAUDE DE ANDORINHA;8000;Sim;
1621;25/11/2025;municipio;ANDORINHA;MUNICIPIO DE ANDORINHA;14000;Sim;
1622;25/11/2025;municipio;SANTA BÁRBARA;MUNICIPIO DE SANTA BARBARA;15000;Sim;
1623;25/11/2025;municipio;SANTA BÁRBARA;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS;4500;Sim;
1624;25/11/2025;municipio;SANTA BÁRBARA;SECRETARIA MUNICIPAL DE EDUCACAO DE SANTA BARBARA;6500;Sim;
1625;25/11/2025;municipio;SANTA BÁRBARA;UMSAUDE - FUNDO MUNICIPAL DE SAUDE DE SANTA BARBARA;6500;Sim;
1626;25/11/2025;municipio;QUIJINGUE;MUNICIPIO DE QUIJINGUE;13000;Sim;
1627;25/11/2025;municipio;QUIJINGUE;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL;5000;Sim;
1628;25/11/2025;municipio;QUIJINGUE;SECRETARIA MUNICIPAL DA EDUCACAO;6000;Sim;
1629;25/11/2025;municipio;QUIJINGUE;FUNDO MUNICIPAL DE SAUDE DE QUIJINGUE;6000;Sim;
1630;25/11/2025;municipio;ITUBERÁ;MUNICIPIO DE ITUBERA;17500;Sim;
1631;25/11/2025;municipio;ITUBERÁ;FUNDO MUNICIPAL DE SAUDE DE ITUBERA;4500;Sim;
1632;25/11/2025;municipio;ITUBERÁ;FUNDO MUNICIPAL DE EDUCACAO - FME;4500;Sim;
1633;25/11/2025;municipio;ITUBERÁ;FUNDO MUNICIPAL DE ASSISTENCIA SOCIA;4500;Sim;
1634;25/11/2025;municipio;SÃO FELIPE;MUNICIPIO DE SAO FELIPE;12000;Sim;
1635;25/11/2025;municipio;SÃO FELIPE;FUNDO MUNICIPAL DE ACAO SOCIAL;3000;Sim;
1636;25/11/2025;municipio;SÃO FELIPE;SECRETARIA MUNICIPAL DE EDUCACAO DE SAO FELIPE;4000;Sim;
1637;25/11/2025;municipio;SÃO FELIPE;FUNDO MUNICIPAL DE SAUDE;6000;Sim;
1638;25/11/2025;municipio;SÃO FELIPE;MUNICIPIO DE SAO FELIPE;10000;Sim;
1639;25/11/2025;municipio;BARRA DO ROCHA;MUNICIPIO DE BARRA DO ROCHA;10000;Não;
1640;25/11/2025;municipio;BARRA DO ROCHA;FUNDO MUNICIPAL DE SAUDE DE BARRA DO ROCHA-BA;4400;Sim;
1641;25/11/2025;municipio;BARRA DO ROCHA;SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA, ESPORTES E LAZER;4600;Sim;
1642;25/11/2025;municipio;JAGUARIPE;MUNICIPIO DE JAGUARIPE;13000;Sim;
1643;25/11/2025;municipio;JAGUARIPE;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS DE JAGUARIPE;3000;Sim;
1644;25/11/2025;municipio;JAGUARIPE;SECRETARIA MUNICIPAL DE EDUCACAO DE JAGUARIPE;7000;Sim;
1645;25/11/2025;municipio;JAGUARIPE;FUNDO MUNICIPAL DE SAUDE;7000;Sim;
1646;25/11/2025;municipio;JAGUARIPE;MUNICIPIO DE JAGUARIPE;4000;Sim;
1647;25/11/2025;municipio;JAGUARIPE;MUNICIPIO DE JAGUARIPE;6000;Sim;
1648;25/11/2025;municipio;MUQUÉM DE SÃO FRANCISCO;MUNICIPIO DE MUQUEM DO SAO FRANCISCO;16000;Sim;
1649;25/11/2025;municipio;MUQUÉM DE SÃO FRANCISCO;FUNDO MUNICIPAL DE SAUDE;5000;Sim;
1650;25/11/2025;municipio;MUQUÉM DE SÃO FRANCISCO;SECRETARIA MUNICIPAL DA EDUCACAO SEMED;4000;Sim;
1651;25/11/2025;municipio;MUQUÉM DE SÃO FRANCISCO;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL;2000;Sim;
